TOA5,38694,Table_MTO_MZAAR,
TIMESTAMP,SW_OUT_Avg,WS,WD
TS,,m/s,Degrees
,Avg,WVc,WVc
2019-03-20 23:00:00,1.04794,10.16,326
2019-03-20 23:30:00,0.8865644,10.9,323.9
2019-03-21 00:00:00,1.049213,9.6,325
2019-03-21 00:30:00,1.048547,9.06,323.9
2019-03-21 01:00:00,1.089682,8.33,326.2
2019-03-21 01:30:00,1.17117,8.58,324.2
2019-03-21 02:00:00,0.980166,8.38,329
2019-03-21 02:30:00,0.8211115,7.836,330.7
2019-03-21 03:00:00,0.8196286,7.616,328.5
2019-03-21 03:30:00,0.9989199,7.503,324.9
2019-03-21 04:00:00,7.251461,7.534,321.8
2019-03-21 04:30:00,40.34587,7.725,322.5
2019-03-21 05:00:00,88.63893,7.023,319.7
2019-03-21 05:30:00,151.9096,6.507,318.8
2019-03-21 06:00:00,217.5943,6.694,319.1
2019-03-21 06:30:00,278.848,6.064,314.4
2019-03-21 07:00:00,342.7782,5.282,316.4
2019-03-21 07:30:00,325.5885,4.559,320.1
2019-03-21 08:00:00,352.5538,3.99,322
2019-03-21 08:30:00,464.2263,4.477,325.3
2019-03-21 09:00:00,515.0974,5.206,324.8
2019-03-21 09:30:00,533.9842,5.219,325.9
2019-03-21 10:00:00,545.809,5.381,317.5
2019-03-21 10:30:00,553.3789,5.129,321
2019-03-21 09:00:00,537.436,3.19,325.8
2019-03-21 09:30:00,537.2366,3.476,326.1
2019-03-21 10:00:00,517.5247,3.938,335.6
2019-03-21 12:00:00,446.2651,2.448,353.6
2019-03-21 12:30:00,425.2067,2.322,337.9
2019-03-21 13:00:00,403.4002,0.838,333
2019-03-21 13:30:00,346.3899,1.799,349
2019-03-21 14:00:00,289.0324,2.824,321.3
2019-03-21 14:30:00,218.7721,2.126,290.4
2019-03-21 15:00:00,147.1712,4.54,308.4
2019-03-21 15:30:00,82.54153,4.716,257.6
2019-03-21 16:00:00,10.82509,5.156,240.8
2019-03-21 16:30:00,1.128002,6.152,241.7
2019-03-21 17:00:00,0.9312636,6.806,251.9
2019-03-21 17:30:00,0.8966689,6.638,260.1
2019-03-21 18:00:00,0.8870081,6.913,263.1
2019-03-21 18:30:00,0.8728813,7.192,258.9
2019-03-21 19:00:00,0.9359854,6.158,268.9
2019-03-21 19:30:00,1.062561,5.611,277.9
2019-03-21 20:00:00,1.020611,6.199,269.8
2019-03-21 20:30:00,0.8352908,5.99,273.1
2019-03-21 21:00:00,0.9396338,5.814,279.5
2019-03-21 21:30:00,1.049858,6.302,283.2
2019-03-21 22:00:00,0.891184,6.483,285.4
2019-03-21 22:30:00,0.9973729,6.083,294.4
2019-03-21 23:00:00,0.9586389,5.205,299
2019-03-21 23:30:00,1.16257,4.77,298
2019-03-22 00:00:00,1.104754,4.748,296.5
2019-03-22 00:30:00,1.061742,4.726,293.9
2019-03-22 01:00:00,1.11421,4.561,291.3
2019-03-22 01:30:00,1.293565,4.36,285.4
2019-03-22 02:00:00,0.9749518,3.753,284.7
2019-03-22 02:30:00,0.6883575,3.434,284.2
2019-03-22 03:00:00,0.5506542,2.951,281.3
2019-03-22 03:30:00,0.7561408,2.895,277.7
2019-03-22 04:00:00,7.341221,3.033,283.6
2019-03-22 04:30:00,40.74641,2.993,284.7
2019-03-22 05:00:00,85.78874,3.328,282.3
2019-03-22 05:30:00,143.1508,2.939,284.2
2019-03-22 06:00:00,202.4012,2.337,286
2019-03-22 06:30:00,260.079,1.544,280.8
2019-03-22 07:00:00,313.295,1.39,288.9
2019-03-22 07:30:00,362.1808,1.138,306.2
2019-03-22 08:00:00,405.996,0.733,340.3
2019-03-22 08:30:00,410.3721,1.842,344.3
2019-03-22 09:00:00,465.3395,2.477,338.6
2019-03-22 09:30:00,556.3731,3.762,333.1
2019-03-22 10:00:00,607.7149,4.774,336.4
2019-03-22 10:30:00,488.6701,3.537,322.6
2019-03-22 11:00:00,340.9066,4.294,340.3
2019-03-22 11:30:00,267.5716,3.523,338.6
2019-03-22 12:00:00,501.4955,0.699,205
2019-03-22 12:30:00,263.2195,0.56,120.4
2019-03-22 13:00:00,399.7648,2.604,311
2019-03-22 13:30:00,199.8517,2.828,348.3
2019-03-22 14:00:00,131.6225,1.105,42.21
2019-03-22 14:30:00,68.60746,0.482,173.6
2019-03-22 15:00:00,53.65662,0.488,169.4
2019-03-22 15:30:00,28.00918,0.944,292
2019-03-22 16:00:00,5.612679,0.622,223.3
2019-03-22 16:30:00,1.018761,1.196,265.9
2019-03-22 17:00:00,0.2799213,1.785,287.8
2019-03-22 17:30:00,1.432018,1.601,253.1
2019-03-22 18:00:00,1.319998,2.203,268.7
2019-03-22 18:30:00,0.93031,2.644,282.1
2019-03-22 19:00:00,1.374924,1.394,288.3
2019-03-22 19:30:00,1.411041,1.706,278.3
2019-03-22 20:00:00,1.283509,3.027,298.1
2019-03-22 20:30:00,1.214826,3.376,299.8
2019-03-22 21:00:00,0.9034245,3.76,310.6
2019-03-22 21:30:00,0.9262533,3.688,310.2
2019-03-22 22:00:00,0.7425833,4.17,311.4
2019-03-22 22:30:00,0.7787204,4.641,311.5
2019-03-22 23:00:00,0.4969653,4.819,315.1
2019-03-22 23:30:00,0.6012643,4.772,315
2019-03-23 00:00:00,0.5303911,4.599,323
2019-03-23 00:30:00,0.9046414,3.554,326.5
2019-03-23 01:00:00,0.9801508,2.939,334.7
2019-03-23 01:30:00,1.062546,3.83,341.1
2019-03-23 02:00:00,0.8580822,4.089,349.9
2019-03-23 02:30:00,0.9355072,3.943,344.6
2019-03-23 03:00:00,0.8460767,3.929,323.3
2019-03-23 03:30:00,1.403544,3.723,335.5
2019-03-23 04:00:00,12.59908,3.28,338
2019-03-23 04:30:00,48.49796,3.526,301.8
2019-03-23 05:00:00,81.62186,4.214,310.8
2019-03-23 05:30:00,144.3285,4.087,310.7
2019-03-23 06:00:00,203.0936,4.012,314
2019-03-23 06:30:00,248.9838,3.878,312
2019-03-23 07:00:00,287.2203,3.85,313.6
2019-03-23 07:30:00,370.1382,3.176,323
2019-03-23 08:00:00,393.8246,2.149,345.9
2019-03-23 08:30:00,448.8166,1.271,354.4
2019-03-23 09:00:00,476.3675,0.768,348
2019-03-23 09:30:00,460.726,1.526,6.129
2019-03-23 10:00:00,511.5839,2.378,359.2
2019-03-23 10:30:00,504.2556,1.369,347.8
2019-03-23 11:00:00,396.6262,1.343,349.8
2019-03-23 11:30:00,269.5751,1.315,8.13
2019-03-23 12:00:00,274.2974,1.09,42.49
2019-03-23 12:30:00,132.0598,0.799,30.21
2019-03-23 13:00:00,152.3841,1.517,337.3
2019-03-23 13:30:00,115.7393,3.197,12.71
2019-03-23 14:00:00,135.5626,3.92,17.57
2019-03-23 14:30:00,98.86434,2.43,10.6
2019-03-23 15:00:00,65.38154,1.473,356.7
2019-03-23 15:30:00,28.45755,2.103,328
2019-03-23 16:00:00,5.154077,2.095,311.7
2019-03-23 16:30:00,1.271293,2.428,295.8
2019-03-23 17:00:00,1.155826,1.768,304.4
2019-03-23 17:30:00,1.220356,1.7,293.9
2019-03-23 18:00:00,1.143944,1.382,337.2
2019-03-23 18:30:00,1.149565,1.604,296
2019-03-23 19:00:00,1.060361,2.848,283.9
2019-03-23 19:30:00,1.330573,2.342,330.3
2019-03-23 20:00:00,1.498127,1.808,322.1
2019-03-23 20:30:00,1.144016,3.007,350.4
2019-03-23 21:00:00,1.012579,3.505,5.505
2019-03-23 21:30:00,0.8800796,3.802,354.8
2019-03-23 22:00:00,0.8542298,2.703,354.9
2019-03-23 22:30:00,0.6635938,4.647,347
2019-03-23 23:00:00,0.2625787,4.49,356.5
2019-03-23 23:30:00,0.340432,2.719,346.1
2019-03-24 00:00:00,0.549011,1.722,19.08
2019-03-24 00:30:00,0.2441869,3.846,346.8
2019-03-24 01:00:00,0.1315998,2.441,8.82
2019-03-24 01:30:00,0.4235462,3.457,355.7
2019-03-24 02:00:00,0.5723262,4.126,344
2019-03-24 02:30:00,0.7630905,4.569,339.5
2019-03-24 03:00:00,0.6356811,5.383,334.5
2019-03-24 03:30:00,0.2969426,4.216,347.6
2019-03-24 04:00:00,11.14428,4.363,358.3
2019-03-24 04:30:00,41.7249,3.38,13.41
2019-03-24 05:00:00,67.17616,2.162,8.48
2019-03-24 05:30:00,102.7952,2.711,355.6
2019-03-24 06:00:00,153.1969,3.369,3.529
2019-03-24 06:30:00,232.7265,1.524,16.56
2019-03-24 07:00:00,292.5829,2.822,16.92
2019-03-24 07:30:00,350.0945,3.933,29.66
2019-03-24 08:00:00,375.1031,3.47,22.21
2019-03-24 08:30:00,447.6876,3.12,32.25
2019-03-24 09:00:00,471.2711,3.08,22.47
2019-03-24 09:30:00,440.313,3.338,38.92
2019-03-24 10:00:00,344.2516,3.23,37.19
2019-03-24 10:30:00,333.2289,2.567,18.04
2019-03-24 11:00:00,326.2947,1.808,13.15
2019-03-24 11:30:00,305.6651,2.027,32.44
2019-03-24 12:00:00,416.1908,2.596,48.18
2019-03-24 12:30:00,373.2774,3.2,87.7
2019-03-24 13:00:00,316.6371,3.139,90.6
2019-03-24 13:30:00,286.7664,3.974,101.1
2019-03-24 14:00:00,249.3327,4.057,97.6
2019-03-24 14:30:00,235.6519,3.093,103.3
2019-03-24 15:00:00,204.6703,3.444,105.5
2019-03-24 15:30:00,110.5916,3.437,110.6
2019-03-24 16:00:00,22.38707,3.956,119.7
2019-03-24 16:30:00,1.266527,4.044,118.5
2019-03-24 17:00:00,0.4727853,3.198,137.9
2019-03-24 17:30:00,1.387852,0.713,204.9
2019-03-24 18:00:00,2.479937,0.9,90.6
2019-03-24 18:30:00,2.074682,1.852,112.7
2019-03-24 19:00:00,1.955812,0.72,51.35
2019-03-24 19:30:00,1.834349,0.446,348.8
2019-03-24 20:00:00,0.9235661,1.349,303.3
2019-03-24 20:30:00,1.263155,1.946,287.1
2019-03-24 21:00:00,1.553189,2.035,287.9
2019-03-24 21:30:00,1.730257,1.418,276.7
2019-03-24 22:00:00,1.303226,2.303,286.6
2019-03-24 22:30:00,1.873889,1.438,297.9
2019-03-24 23:00:00,2.211054,0.032,311.9
2019-03-24 23:30:00,1.55371,2.89,277.7
2019-03-25 00:00:00,1.343915,3.264,278.8
2019-03-25 00:30:00,1.134058,3.208,279.3
2019-03-25 01:00:00,1.22119,3.043,281.2
2019-03-25 01:30:00,1.553718,2.012,293.7
2019-03-25 02:00:00,1.124505,2.022,286.6
2019-03-25 02:30:00,1.194062,1.766,273.5
2019-03-25 03:00:00,1.070604,2.158,278.2
2019-03-25 03:30:00,1.345137,1.869,282.9
2019-03-25 04:00:00,20.32684,3.805,271
2019-03-25 04:30:00,91.68291,3.873,272.5
2019-03-25 05:00:00,140.1506,3.691,267
2019-03-25 05:30:00,166.0129,2.885,262.9
2019-03-25 06:00:00,219.2288,1.451,38.15
2019-03-25 06:30:00,275.6033,0.386,90.2
2019-03-25 07:00:00,332.806,0.62,10.64
2019-03-25 07:30:00,384.2611,1.873,45.44
2019-03-25 08:00:00,446.809,1.589,43.23
2019-03-25 08:30:00,369.132,1.783,108.2
2019-03-25 09:00:00,407.145,1.96,101.1
2019-03-25 09:30:00,342.8055,1.364,31.63
2019-03-25 10:00:00,321.1785,1.648,109.3
2019-03-25 10:30:00,195.9174,1.949,118.6
2019-03-25 11:00:00,214.8116,2.358,134.5
2019-03-25 11:30:00,223.0844,3.238,136.3
2019-03-25 12:00:00,191.1458,3.548,135.6
2019-03-25 12:30:00,208.7348,2.5,130.3
2019-03-25 13:00:00,210.3427,2.987,84
2019-03-25 13:30:00,146.4634,3.345,123
2019-03-25 14:00:00,153.9877,3.092,118
2019-03-25 14:30:00,124.8672,2.289,98.4
2019-03-25 15:00:00,80.85586,1.52,82.9
2019-03-25 15:30:00,33.45668,2.013,75.11
2019-03-25 16:00:00,8.563066,3.004,95.4
2019-03-25 16:30:00,0.7740862,3.675,111.9
2019-03-25 17:00:00,0.1374543,2.95,91.1
2019-03-25 17:30:00,0.4101522,1.759,47.78
2019-03-25 18:00:00,0.9721361,1.893,44.48
2019-03-25 18:30:00,1.086866,3.154,79.73
2019-03-25 19:00:00,0.6804584,2.278,54.43
2019-03-25 19:30:00,0.7926891,2.837,61.1
2019-03-25 20:00:00,1.1732,2.549,61.57
2019-03-25 20:30:00,1.036571,2.933,44.55
2019-03-25 21:00:00,1.178955,3.489,26.07
2019-03-25 21:30:00,1.392391,2.986,16.5
2019-03-25 22:00:00,1.327515,3.532,5.519
2019-03-25 22:30:00,1.186716,4.019,7.406
2019-03-25 23:00:00,1.12212,5.548,14.51
2019-03-25 23:30:00,1.375775,5.313,13.1
2019-03-26 00:00:00,0.8087737,6.645,16.68
2019-03-26 00:30:00,0.01336655,6.898,8.29
2019-03-26 01:00:00,0.03943089,7.29,9.33
2019-03-26 01:30:00,0.05279132,7.088,14.94
2019-03-26 02:00:00,0.06980111,6.089,16.63
2019-03-26 02:30:00,0.8759265,5.3,3.866
2019-03-26 03:00:00,4.508979,4.549,1.008
2019-03-26 03:30:00,1.586964,4.983,354.6
2019-03-26 04:00:00,15,6.364,352.8
2019-03-26 04:30:00,68.91205,7.799,5.127
2019-03-26 05:00:00,91.14695,6.986,9.15
2019-03-26 05:30:00,121.0323,7.203,16.06
2019-03-26 06:00:00,168.3674,6.607,19.5
2019-03-26 06:30:00,222.7011,6.241,16.32
2019-03-26 07:00:00,265.5009,6.204,17.79
2019-03-26 07:30:00,347.9988,6.129,23.15
2019-03-26 08:00:00,357.7933,6.474,22.07
2019-03-26 08:30:00,422.2206,6.667,19.57
2019-03-26 09:00:00,419.7117,7.23,20.14
2019-03-26 09:30:00,422.1206,6.619,22.37
2019-03-26 10:00:00,335.3175,5.702,26.44
2019-03-26 10:30:00,420.6134,5.448,27.02
2019-03-26 11:00:00,529.6302,6.314,22.05
2019-03-26 11:30:00,389.1259,6.717,19.17
2019-03-26 12:00:00,369.712,7.976,19.02
2019-03-26 12:30:00,249.789,7.583,18.87
2019-03-26 13:00:00,188.2719,7.868,19.86
2019-03-26 13:30:00,148.9383,7.554,10.62
2019-03-26 14:00:00,196.1572,5.842,7.829
2019-03-26 14:30:00,118.6012,6.463,15.15
2019-03-26 15:00:00,47.59608,6.165,16.68
2019-03-26 15:30:00,24.36716,6.859,13.2
2019-03-26 16:00:00,5.399713,8.7,9.93
2019-03-26 16:30:00,0.6090552,8.41,10.89
2019-03-26 17:00:00,0.3042836,8.25,13.75
2019-03-26 17:30:00,0.9779603,8.73,12.83
2019-03-26 18:00:00,0.8271962,8.57,10.6
2019-03-26 18:30:00,0.1973537,7.54,8.76
2019-03-26 19:00:00,0.1285339,8.4,9.17
2019-03-26 19:30:00,0.09165478,8.86,21.9
2019-03-26 20:00:00,0.01229245,8.18,22.93
2019-03-26 20:30:00,0,7.659,27.03
2019-03-26 21:00:00,0.007347985,6.377,28.91
2019-03-26 21:30:00,0.001335813,5.468,27.27
2019-03-26 22:00:00,0.006011172,6.504,20.68
2019-03-26 22:30:00,0.001335767,7.264,23.58
2019-03-26 23:00:00,0.003784682,5.628,32.71
2019-03-26 23:30:00,0.3296239,4.671,21.23
2019-03-27 00:00:00,0.04920181,5.793,24.26
2019-03-27 00:30:00,0.03344113,7.334,23.54
2019-03-27 01:00:00,0.0194142,7.638,24.67
2019-03-27 01:30:00,0.04207719,6.842,25.33
2019-03-27 02:00:00,0.03339466,7.211,24.84
2019-03-27 02:30:00,0.06144688,7.905,30.06
2019-03-27 03:00:00,0.01242314,8.17,24.32
2019-03-27 03:30:00,0.4029689,9.09,29.39
2019-03-27 04:00:00,5.325943,10.24,39.26
2019-03-27 04:30:00,24.91223,9.37,42.35
2019-03-27 05:00:00,44.71811,8.33,45.04
2019-03-27 05:30:00,70.03139,7.875,51.45
2019-03-27 06:00:00,139.1632,7.348,59.34
2019-03-27 06:30:00,190.4059,5.59,56.54
2019-03-27 07:00:00,244.31,5.258,57.54
2019-03-27 07:30:00,298.8506,5.969,60.58
2019-03-27 08:00:00,344.1935,6.104,61.94
2019-03-27 08:30:00,345.2592,4.802,60.62
2019-03-27 09:00:00,278.6469,6.404,63.33
2019-03-27 09:30:00,410.1711,8.42,69.29
2019-03-27 10:00:00,425.5408,9.07,65.55
2019-03-27 10:30:00,393.6562,7.992,61.93
2019-03-27 11:00:00,302.0322,10.07,51.24
2019-03-27 11:30:00,421.0934,8.8,56.21
2019-03-27 12:00:00,281.2493,8.65,53.83
2019-03-27 12:30:00,405.5873,9.13,55.29
2019-03-27 13:00:00,220.0941,7.871,58.73
2019-03-27 13:30:00,70.15756,8.32,54.32
2019-03-27 14:00:00,50.76016,7.875,53.67
2019-03-27 14:30:00,71.25108,10.67,54.08
2019-03-27 15:00:00,42.67513,8.27,64.66
2019-03-27 15:30:00,11.08887,10.44,45.4
2019-03-27 16:00:00,27.40971,10.9,48.21
2019-03-27 16:30:00,0.2542607,11.06,47.28
2019-03-27 17:00:00,0.06211151,10.18,46.51
2019-03-27 17:30:00,0.08530827,9.7,56.11
2019-03-27 18:00:00,0.08633357,8.66,63.95
2019-03-27 18:30:00,0.05476671,7.794,60.88
2019-03-27 19:00:00,0.07613932,6.343,63.7
2019-03-27 19:30:00,0.03780325,6.972,53.07
2019-03-27 20:00:00,0.06638715,7.383,52.85
2019-03-27 20:30:00,0.0173651,9.07,58.25
2019-03-27 21:00:00,0.0601103,8.25,61.24
2019-03-27 21:30:00,0.07035256,8.28,53.36
2019-03-27 22:00:00,0.1070424,7.327,72.27
2019-03-27 22:30:00,0.03767001,8.29,59.94
2019-03-27 23:00:00,0.07480294,7.618,70.01
2019-03-27 23:30:00,0.05080277,7.271,58.97
2019-03-28 00:00:00,0.427835,7.532,47.95
2019-03-28 00:30:00,0.02613597,8.59,59.51
2019-03-28 01:00:00,0.05378572,8.89,69.29
2019-03-28 01:30:00,0.04180792,8.05,81
2019-03-28 02:00:00,0.03543963,5.474,91.7
2019-03-28 02:30:00,0.1454148,5.239,84.8
2019-03-28 03:00:00,0.1040575,4.323,64.88
2019-03-28 03:30:00,1.105048,3.355,50.39
2019-03-28 04:00:00,35.00286,2.956,50.59
2019-03-28 04:30:00,110.4177,2.98,69.6
2019-03-28 05:00:00,138.553,3.366,78.04
2019-03-28 05:30:00,187.0327,4.394,78.95
2019-03-28 06:00:00,270.1285,3.968,87.8
2019-03-28 06:30:00,328.9161,3.432,81.1
2019-03-28 07:00:00,394.0685,3.673,73.11
2019-03-28 07:30:00,476.3518,3.975,71.24
2019-03-28 08:00:00,554.8738,4.214,70.48
2019-03-28 08:30:00,586.7182,3.794,73.4
2019-03-28 09:00:00,461.0277,3.192,74.6
2019-03-28 09:30:00,419.8069,3.135,69.11
2019-03-28 10:00:00,547.553,2.811,61.21
2019-03-28 10:30:00,620.5001,3.327,56.37
2019-03-28 11:00:00,613.8181,2.941,59.57
2019-03-28 11:30:00,606.7625,2.979,46.7
2019-03-28 12:00:00,438.8577,2.738,58.81
2019-03-28 12:30:00,299.1831,3.871,62.47
2019-03-28 13:00:00,304.2253,3.409,51.47
2019-03-28 13:30:00,207.4064,3.75,51.73
2019-03-28 14:00:00,226.7484,2.839,38.35
2019-03-28 14:30:00,266.8112,3.912,13.68
2019-03-28 15:00:00,171.4593,3.216,16.96
2019-03-28 15:30:00,31.77965,3.744,36.82
2019-03-28 16:00:00,8.474764,4.692,29.02
2019-03-28 16:30:00,0.424095,4.754,9.59
2019-03-28 17:00:00,0.3319089,3.781,10.54
2019-03-28 17:30:00,0.1204632,4.966,17.56
2019-03-28 18:00:00,0.1121833,7.145,10.33
2019-03-28 18:30:00,0.06877872,6.486,12.9
2019-03-28 19:00:00,0.2364324,6.658,9.75
2019-03-28 19:30:00,0.03792898,6.479,15.61
2019-03-28 20:00:00,0.1829235,7.001,13.3
2019-03-28 20:30:00,0.1523421,7.972,15.09
2019-03-28 21:00:00,0.0347677,8.46,16.6
2019-03-28 21:30:00,0.05066118,8.07,25.18
2019-03-28 22:00:00,0.04683325,8.66,28.83
2019-03-28 22:30:00,0.009349,9.28,28.21
2019-03-28 23:00:00,0.03005009,9.19,28.68
2019-03-28 23:30:00,0.01068444,8.68,29.24
2019-03-29 00:00:00,0.008681052,9.68,37.92
2019-03-29 00:30:00,0,10.14,35.48
2019-03-29 01:00:00,0.006678302,10.39,21.41
2019-03-29 01:30:00,0.33875,12.2,33.36
2019-03-29 02:00:00,0.1080704,11.2,36.02
2019-03-29 02:30:00,0.106864,10.21,35.42
2019-03-29 03:00:00,0.008682233,9.68,55
2019-03-29 03:30:00,0.08992677,8.44,64.63
2019-03-29 04:00:00,4.062182,10.44,59.31
2019-03-29 04:30:00,23.33724,11.2,77.35
2019-03-29 05:00:00,55.99927,9.36,87.7
2019-03-29 05:30:00,59.79305,7.947,91.7
2019-03-29 06:00:00,85.70897,6.75,80.6
2019-03-29 06:30:00,123.6227,5.923,64.76
2019-03-29 07:00:00,151.5203,6.883,60.98
2019-03-29 07:30:00,182.7908,8.45,55.6
2019-03-29 08:00:00,241.2625,10.17,46.33
2019-03-29 08:30:00,209.0557,11.83,40.26
2019-03-29 09:00:00,191.4932,12.27,42.24
2019-03-29 09:30:00,243.3425,12.86,34.6
2019-03-29 10:00:00,250.5581,12.07,28.27
2019-03-29 10:30:00,262.7308,11.74,24.19
2019-03-29 11:00:00,283.0836,12.78,27.25
2019-03-29 11:30:00,257.0935,13.31,31.98
2019-03-29 12:00:00,204.7752,12.79,22.92
2019-03-29 12:30:00,121.504,12.14,27.3
2019-03-29 13:00:00,104.8878,12.9,29.17
2019-03-29 13:30:00,83.26601,12.01,35.13
2019-03-29 14:00:00,103.106,13.71,26.62
2019-03-29 14:30:00,52.47082,14.54,29.91
2019-03-29 15:00:00,37.74952,15.21,34.63
2019-03-29 15:30:00,25.57106,16.24,32.83
2019-03-29 16:00:00,4.931333,16.78,33.31
2019-03-29 16:30:00,0.2296525,15.99,28.86
2019-03-29 17:00:00,0,15.07,28.75
2019-03-29 17:30:00,0.1242426,15.97,33.76
2019-03-29 18:00:00,0.1047003,15.41,31.08
2019-03-29 18:30:00,0.0348087,12.67,31.65
2019-03-29 19:00:00,0.03271648,13.22,29.23
2019-03-29 19:30:00,0.02657366,11.45,26.34
2019-03-29 20:00:00,0.03944021,12.1,34.82
2019-03-29 20:30:00,0.1249535,14.54,22.34
2019-03-29 21:00:00,0.3952822,14.6,19.12
2019-03-29 21:30:00,0,15.92,19.15
2019-03-29 22:00:00,0,15.03,7.916
2019-03-29 22:30:00,0.3645757,15.33,10.26
2019-03-29 23:00:00,0.1127966,17.33,16.67
2019-03-29 23:30:00,0.04344783,14.06,17.56
2019-03-30 00:00:00,0,14.95,5.4
2019-03-30 00:30:00,0,15.17,6.672
2019-03-30 01:00:00,0.03672555,12.35,5.606
2019-03-30 01:30:00,0.9134701,11.64,12.4
2019-03-30 02:00:00,0.3025328,11.07,1.576
2019-03-30 02:30:00,0.2930982,12.42,359.2
2019-03-30 03:00:00,0.1771774,12.28,351.6
2019-03-30 03:30:00,0.7406506,12.19,353.9
2019-03-30 04:00:00,6.518037,13.15,15.12
2019-03-30 04:30:00,55.11727,15.4,9.98
2019-03-30 05:00:00,76.80502,13.91,11.43
2019-03-30 05:30:00,105.3017,9.33,28.61
2019-03-30 06:00:00,250.0962,8.66,18.08
2019-03-30 06:30:00,135.7219,8.89,18.95
2019-03-30 07:00:00,114.8904,9.29,17.93
2019-03-30 07:30:00,220.5407,10.66,10.63
2019-03-30 08:00:00,383.8555,13.08,8.32
2019-03-30 08:30:00,233.0932,11.91,6.274
2019-03-30 09:00:00,224.5849,12.8,20.45
2019-03-30 09:30:00,263.7534,13.55,18.33
2019-03-30 10:00:00,274.8103,13.74,8.72
2019-03-30 10:30:00,268.9748,12.36,3.494
2019-03-30 11:00:00,191.7178,11.45,11.29
2019-03-30 11:30:00,325.2185,9.55,21.27
2019-03-30 12:00:00,281.963,8.45,23.82
2019-03-30 12:30:00,349.8284,10.42,18.34
2019-03-30 13:00:00,335.1645,11.27,18.01
2019-03-30 13:30:00,238.6332,10.82,17.3
2019-03-30 14:00:00,73.82594,9.68,10.85
2019-03-30 14:30:00,113.9916,11.14,13.57
2019-03-30 15:00:00,62.35409,9.55,11.08
2019-03-30 15:30:00,12.33142,11.2,15.25
2019-03-30 16:00:00,5.199951,10.84,12.12
2019-03-30 16:30:00,0.231183,14.64,10.67
2019-03-30 17:00:00,0,12.11,9.97
2019-03-30 17:30:00,0,11.97,343.8
2019-03-30 18:00:00,0.02804896,7.82,346.5
2019-03-30 18:30:00,0.01130845,9.32,351.3
2019-03-30 19:00:00,0.0007123721,10.26,44.31
2019-03-30 19:30:00,0.003339148,7.575,350.6
2019-03-30 20:00:00,0.07056531,8.29,352.4
2019-03-30 20:30:00,0.01558187,8.08,28.87
2019-03-30 21:00:00,0.01927778,8.17,40.83
2019-03-30 21:30:00,0.008102699,9.31,68.56
2019-03-30 22:00:00,0.1015105,10.88,56.33
2019-03-30 22:30:00,0.03138926,14.66,57.21
2019-03-30 23:00:00,0.0278696,13.01,53.11
2019-03-30 23:30:00,0.05288843,12.04,57.13
2019-03-31 00:00:00,0.04661215,11.78,59.01
2019-03-31 00:30:00,0.0355721,13.09,67.9
2019-03-31 01:00:00,0.06780424,10.75,68.6
2019-03-31 01:30:00,0.06170629,13.09,68.33
2019-03-31 02:00:00,0.008726134,12.77,69.54
2019-03-31 02:30:00,0,11.36,70.71
2019-03-31 03:00:00,0.003339039,11.59,75.4
2019-03-31 03:30:00,0.4877967,7.812,64.96
2019-03-31 04:00:00,24.12506,7.011,61.24
2019-03-31 04:30:00,74.28622,12.36,57.32
2019-03-31 05:00:00,74.51177,10.86,58.86
2019-03-31 05:30:00,237.411,10.24,55.94
2019-03-31 06:00:00,196.9506,10.78,61.88
2019-03-31 06:30:00,142.6756,11.23,61.96
2019-03-31 07:00:00,243.8243,11.14,58.92
2019-03-31 07:30:00,283.7948,10.09,62.52
2019-03-31 08:00:00,439.8043,11.89,74.22
2019-03-31 08:30:00,469.9055,12.63,74.89
2019-03-31 09:00:00,456.6429,11.19,65.31
2019-03-31 09:30:00,412.5401,10.53,66.8
2019-03-31 10:00:00,411.8536,10.09,64.24
2019-03-31 10:30:00,420.9678,10.9,55.92
2019-03-31 11:00:00,415.2265,9.97,55.75
2019-03-31 11:30:00,444.2735,10.81,58.01
2019-03-31 12:00:00,349.7339,10.48,61.07
2019-03-31 12:30:00,316.1292,11.05,61.89
2019-03-31 13:00:00,300.0954,12.18,61.89
2019-03-31 13:30:00,245.9753,12.83,64.53
2019-03-31 14:00:00,206.6926,13.17,64.69
2019-03-31 14:30:00,145.8043,12.47,66.31
2019-03-31 15:00:00,91.40034,11.33,64.59
2019-03-31 15:30:00,40.15887,11.3,68.23
2019-03-31 16:00:00,10.57268,12.52,67.23
2019-03-31 16:30:00,0.3244459,11.29,70.26
2019-03-31 17:00:00,0.006678853,10.99,74.45
2019-03-31 17:30:00,0.03807295,10.71,69.27
2019-03-31 18:00:00,0.04805175,9.59,73.17
2019-03-31 18:30:00,0.1356112,8.04,77.74
2019-03-31 19:00:00,0.03709876,9.49,77.88
2019-03-31 19:30:00,0.05852123,9.84,83.2
2019-03-31 20:00:00,0.04271002,10.5,80.6
2019-03-31 20:30:00,0.02792438,8.36,93.1
2019-03-31 21:00:00,0.0348706,7.928,91.8
2019-03-31 21:30:00,0.01001969,7.77,89.6
2019-03-31 22:00:00,0.0160309,6.73,57.66
2019-03-31 22:30:00,0.02070557,5.49,55.99
2019-03-31 23:00:00,0,7.014,57.81
2019-03-31 23:30:00,0.01669707,6.371,34.75
2019-04-01 00:00:00,0,4.989,61.74
2019-04-01 00:30:00,0.001335793,5.452,36.53
